index,name,Tc
3960,La3Co1Ru3Sn13,5.0
3961,Fe0.05Rh0.04Ti0.91,3.9
3962,Ba1Fe1.918Co0.044Cu0.038As2,8.7
3963,Al1Cu1,3.45
3964,Y1Rh1Al1,0.9
3965,La1.875Ba0.075Sr0.05Cu1O4,8.8
3966,Mo5.6Ru0.4Se8,5.69
3967,Cu0.06Ti2Se2,2.0
3968,Cs0.1Li0.05W1O2.85F0.15,3.3
3969,K2.9Ba4.9Si46,3.2
3970,Lu1Sc4Ir4Si10,7.655
3971,Sn1Te1,0.1005
3972,Bi2Sr1.3Sm0.7Cu1O6.405,8.0
3973,B5Mo1.69Zr0.31,11.2
3974,C1Hf0.7Nb0.3,6.1
3975,Y2Pd1Ge2.5Si0.5,3.3
3976,Bi1Sr0.95Nd0.05Cu1OY,8.01
3977,Th0.67Nd0.33Ru2,1.51
3978,Pd32Zr68,2.24
3979,Mo0.93Pt0.17,2.8
3980,Mo1Ru1,10.0
3981,Ru22Zr78,3.73
3982,La0.3Sm0.7Bi1S2F0.5O0.5,5.12
3983,Al1Ce0.0165La3,1.45
3984,Y0.99Gd0.01Rh4B4,10.1
3985,Y2Pd0.3Pt0.7Ge3,2.26
3986,Ir0.43Rh0.52Te2,2.82
3987,Co15Zr85,3.3
3988,N0.48Nb1,5.5
3989,Ir0.987Mo0.013,0.107
3990,Pd23Zr77,2.84
3991,V2.49Mn0.42Si1,8.1
3992,Nb25V5Ti70,7.7
3993,Mg1C1Ni2.995Fe0.005,6.44
3994,Pt2Y8,0.9
3995,La1.685Nd0.2Sr0.115Cu1O4,11.0
3996,Ti0.76V0.24,4.382
3997,Ir0.2Si0.05Zr0.75,6.2
3998,Er0.4Tb0.6Ni2B2C1,2.0
3999,Ta1Se0.8Te1.2,1.165
4000,La0.8Zr0.2Bi1S2O1,1.66
4001,Pd0.49Sb0.51,1.44
4002,Pb1S1Yb1S1,6.39
4003,Cu1Rh1.78Sn0.22Se4,1.92
4004,Nb0.5Ti0.5,10.3
4005,Au0.098Pd0.02Ga2,1.51
4006,U1Ru1.99Re0.01Si2,0.23
4007,Ce1Co0.5Ir0.5In5,0.64
4008,Sn1Ta3,6.6925
4009,La1.52Nd0.4Ba0.08Cu1O4,11.0
4010,Ce0.02La0.98,2.58
4011,Ce1Cu2Si1.88Ge0.12,0.2
4012,La2C2Br2,7.03
4013,Ba0.6K0.4Bi0.925Pr0.075O3,4.5
4014,Er1Ni1.97Co0.06B2C1,6.6
4015,Ce1Ru0.3Co1.7,0.27
4016,Ag2F1,0.066
4017,La7Ni3,2.1
4018,Au0.885Sn0.115,0.21
4019,Bi0.5Pb0.5,8.4
4020,La2Sb1,3.025
4021,Sr1Fe1.72Zn0.08Co0.2As2,9.41
4022,B0.057Si0.943,0.34
4023,Nb3Os1,0.663333333
4024,La1.65Ba0.35Cu1O4,4.2
4025,Y0.3Lu0.7Ir4B4,2.98
4026,Tc0.6V0.4,4.17
4027,Ti0.013V0.987,12.8
4028,Li2Pd2.7Ni0.3B1,7.233333333
4029,Cu0.67Nb2S2C1,4.85
4030,Ca1Cu0.25Si1.7,3.2
4031,Nb98.68O1.32,7.85
4032,Ce1Ni0.8Bi2.03,4.2
4033,Eu0.0034La0.9966,3.95
4034,La1.84Ba0.16Cu0.99Ga0.01O4,8.3
4035,Al0.2B5Mo1.8,5.7
4036,Au0.15Te0.85,1.64
4037,Fe0.02Re0.98,1.6
4038,Al0.39Mg0.61,1.5
4039,Lu1Re1B1C1,6.1
4040,Rh23Zr77,3.66
4041,Re0.76V0.24,4.52
4042,Ho1Rh0.8Ir3.2B4,1.26
4043,Tm1Ni1.88Fe0.12B2C1,5.52
4044,Cu1Co1.95Ir0.05S4,2.13
4045,Cr0.25Mo0.75,0.155
4046,Ru2Th1,3.68
4047,Tc0.5W0.5,7.52
4048,Hf1Ta1C1,7.9
4049,Ni2Hf1Ga1,1.12
4050,Be22Ga1,5.7
4051,C1.35La1,11.0
4052,Cu1Co1.8Cr0.2S4,2.7
4053,Ge1.62Y1,2.4
4054,Ir0.925Ru0.075,0.11
4055,Cr0.72Os0.28,3.906
4056,Pr0.7Nd0.3Os4Sb12,1.27
4057,Mo0.59Si0.41,1.34
4058,C1Ta0.5W0.5,10.1
4059,Y3Pt4Ge6,2.6
4060,Ir0.76Rh0.18Se2,8.09
4061,Mg1C0.977Ni3,7.0
4062,Bi2Cs1,4.75
4063,Cu0.75Zn0.25Ir2S4,3.3
4064,Mn0.02Ti0.98,1.9
4065,Nb2B1N1,4.4
4066,Cs0.5Nb1S2,2.8
4067,Y1Re1B1C1,4.7
4068,Ba0.34K0.66Bi1O3,7.0
4069,Cr4.84Ga25V70.16,12.14
4070,La0.3Ce0.7Ru2,2.134
4071,Tm1Ni2B2C1,9.659
4072,Pd1Se1Te1,0.6
4073,C0.985Nb1,12.0
4074,Mo0.2Nb0.64Pd0.16,0.94
4075,La2.98Ce0.02In1,8.2
4076,Hf2Ni1,0.87
4077,B1Mo1.5Ta0.5,1.815
4078,Ba1Si2,5.3
4079,Zr2Co0.85Cu0.15,5.88
4080,La13Ga8Sb21,2.4
4081,Lu5Ir2Rh2Si10,5.45
4082,Mo0.3Si1,11.7
4083,Nb0.11Re0.78Ta0.11,8.8
4084,La3Pd4Ge4,2.493333333
4085,Ca1Al0.3Ga0.7Si1,3.0
4086,La0.9Y0.1Co2B2,4.175
4087,Cr0.055V0.945,1.89
4088,La1Fe0.999Mn0.001As1F0.11O0.89,10.33666667
4089,Pb0.445Sn0.445In0.13Te1,3.2
4090,Pd1Te2.3,1.85
4091,C0.74W0.26Si1,3.3
4092,Zr0.12N1Cl1,12.7
4093,Sn0.966Te1,0.167
4094,La1Fe1As0.2P0.8F0.05O0.95,10.87
4095,Rb0.5Nb1S2,1.8
4096,Al0.102Ti0.898,0.73
4097,Na0.31Co1H2.6O3.3,4.27
4098,Zr31V61.8Nb7.2,9.65
4099,Sn0.714Ge0.126In0.16Te1,2.23
4100,Ba1Fe2As1.6P0.4,9.758333333
4101,Pd0.05Ti0.95,4.64
4102,Co3Th7,1.815
4103,Nb0.15Mo0.85C1,11.673
4104,Ga0.1V2Al20,1.53
4105,Ba8Si43Al3,5.75
4106,Au1Pb3,4.325
4107,Th0.3Zr0.7,2.7
4108,Sc5Co4Si10,4.81
4109,La0.94Mo6Se8,11.0
4110,Sm1Ni0.78Bi2.08,4.2
4111,Al1Nb2.1V0.9,12.5
4112,La2.706Pr0.294Tl1,5.25
4113,Y1Mo6Se8,6.38
4114,Cu1.8Mo6S8,10.4
4115,H0.34Nb0.72Pd0.28,1.64
4116,Er1Ni1.9Co0.1B2C1,3.1
4117,Gd1Fe0.7Ir0.3As1O1,11.6
4118,Mo6Se5I3,4.2
4119,Ag2In1,2.11
4120,C8.1K1,0.152
4121,Ir0.5Te0.5,3.0
4122,Co0.017V0.983,3.28
4123,Mg1Co1Ni2.91Co0.09,6.0
4124,Ir1Zr2,7.365
4125,Bi1Re2,2.2
4126,Al0.1V0.9,1.96
4127,La0.85Y0.15,3.06
4128,Mo0.35Pt0.075Re0.375,10.6
4129,Mo3P1,5.936666667
4130,La1Rh1Bi1,2.36
4131,Gd0.51Pr1.34Ce0.15Cu1O1,12.1
4132,Rh0.1Ti0.9,4.0
4133,Cs1Sr1Bi0.25Pb0.75O3,7.5
4134,Lu0.88Gd0.12Ni2B2C1,7.3
4135,La1.885Sr0.115Cu0.9925Zn0.0075O4,12.45
4136,Zr2Rh1H0.1,10.8
4137,Y0.5Lu0.5Ir4B4,3.21
4138,C2Lu1,3.33
4139,Y1Ru1B2,7.7
4140,Nb0.938Ta0.062,8.42
4141,Ga0.8In0.2V3,12.7
4142,As1Bi1Pb1,9.0
4143,Pb1Pt1,7.2
4144,La3Ru4Sn13,2.65
4145,Mg0.23Al0.77B2,5.1
4146,Y2Pd0.5Pt0.5Ge3,2.42
4147,Pr0.251Th0.749,0.53
4148,V50Ti49Ta1,4.51
4149,U1Pd2Al2.85Ga0.15,1.15
4150,Hf0.08Ta0.92,5.38
4151,Hf0.16Ta0.84,5.98
4152,Au0.94In0.06,0.0111
4153,Ce1Pt2.97Si1,0.72
4154,Y0.92Gd0.08Ru2,2.2
4155,N0.72H2.16Na1K3C60,12.0
4156,Ba0.95Na0.05Ti2Sb2O1,3.14
4157,Ir0.35Ta0.65,0.6
4158,Ca10Pt3.213Fe9.787As18,4.3
4159,Sn0.84In0.16Te1,2.2175
4160,La1.83Sr0.17Cu0.96Ni0.04O4,7.233333333
4161,B2Nb0.5,7.56
4162,Bi3Sn1,3.77
4163,Se1,5.016666667
4164,Er1Ni1.96Fe0.04B2C1,8.355
4165,Sc0.01V0.99,5.67
4166,Fe3Re2,6.55
4167,Mg2Zn11,0.88
4168,Y1Ni1.34Pd0.66B2C1,10.4
4169,Lu0.32Dy0.68Ni2B2C1,2.0
4170,Nd1.85Ce0.15Cu0.996Co0.004O4,10.4
4171,Ir1Nb3,1.4075
4172,B6Nd1,3.0
4173,Sm0.7Pr0.3Ba2Cu3O6.8,5.0
4174,Pb0.7Yb0.3Mo6Se8,10.2
4175,Cs0.96Bi4Te6,4.4
4176,Y0.71Er0.29Rh4B4,10.0
4177,Sc2Fe3Si5,4.57
4178,Ba1Nb2Se5,2.5
4179,Pt0.5W0.5,1.45
4180,Ce1Ir5,1.82
4181,Ir0.56Os0.24Rh0.2,0.28
4182,Mg1C0.814B0.111Ni3,6.88
4183,Ce1Rh2Si2,0.356666667
4184,Cr0.25V0.75,1.36
4185,La1.85Sr0.15Cu0.97Ru0.03O4,10.8
4186,C0.148N0.638Ta1,12.01
4187,Th0.999U0.1,0.725
4188,Cu0.055Ti1Se2,2.24
4189,Mo0.1Nb0.72Pd0.18,1.45
4190,Sc0.1Y0.9Ir3.6Rh0.4B4,3.45
4191,Ba1Fe1.958Rh0.042As2,5.41
4192,Cu0.05Rh0.04Ti0.91,2.5
4193,Ca4Rh6Pb19,3.3
4194,V0.7Zr0.3,8.6
4195,Ca1Tl3,2.04
4196,Fe0.98Cu0.02Se0.88,4.0
4197,H0.51Mo0.1Nb0.765Pd0.135,5.46
4198,Sm1.2Mo6S8,2.4
4199,Am1,1.2775
4200,K0.1Li0.02W1O2.88F0.12,1.1
4201,Bi0.2Pb0.8,8.15
4202,B2.26Nb1,9.2
4203,Mo3O5,7.2
4204,Nb3Rh0.02Pt0.98,9.6
4205,U0.983Th0.017Be13,0.525
4206,Na0.28O3W1,0.56
4207,Cu0.78Zn0.22Ir2S4,3.3
4208,Mg0.47Tl0.53,2.75
4209,Rh1,0.08138375
4210,Al0.28Mg0.18,1.63
4211,La1Fe1P1F0.06O0.94,6.8
4212,Rh1Th1,0.36
4213,Cu7.5Sr2Ca6Cr0.5O17.1,10.0
4214,Zr29.8V59.4Nb10.8,9.58
4215,Co14.3U85.7,0.78
4216,C1Ir1Mo3,3.2
4217,Eu1Fe1.76Co0.24As2,2.0
4218,Fe1Se0.45Te0.55,12.6
4219,Lu0.8Tm0.2Ru1B2,7.295
4220,Ce1Co1In4.9976Hg0.0024,2.252
4221,Cr0.1V0.9,2.6125
4222,La1.9Sr0.1Cu0.99Zn0.01O4,11.59
4223,Pd1T0.786,2.493
4224,Er0.187Ho0.813Rh4B4,6.43
4225,Ce1Co0.875Ni0.125In5,1.41
4226,Sr2Ru0.999Ti0.001O4,0.6
4227,Y1Pt1.5Au0.6B2.4C1.2,5.8
4228,Pb1.9Rh1,1.32
4229,Nb0.22U0.78,2.01
4230,N0.8Nb1,8.9
4231,Sb0.08Sn0.92,3.89
4232,Rb0.2W1O3,4.126666667
4233,Ce1Pd2Si2,0.421
4234,Sn1.2Mo6.35S8,10.7
4235,Cu19.8Zr79.2Mn1,2.11
4236,Al2.06Cu1,0.65
4237,La1Fe1P1F0.03O0.97,7.8
4238,Sr1Pt2Sb2,2.1
4239,Bi1.95Pb0.15Sr1.9Cu1OY,6.4
4240,Cu0.1Ta1S2,2.71
4241,Bi3Mo1,3.7
4242,Cd0.18Sn0.72,3.65
4243,Ag0.005Zn0.995,0.763
4244,Pb1Te1Pb1S1,6.03
4245,Pd50.745Nb0.255Sb49,1.6
4246,Pr0.95Ce0.05Pt4Ge12,5.75
4247,Fe1,1.0
4248,La1Rh5,1.62
4249,Pd50.99745Cr0.00255Sb49,1.35
4250,Ce1,0.85
4251,Au0.2Te0.8,1.48
4252,Sn0.55In0.45Te1,4.46
4253,C1Os2W3,2.9
4254,Tc0.8V0.2,11.24
4255,Sn0.05Fe1Se0.93,7.0
4256,Au1Pb2,3.76
4257,Ga1Ta4Se8,5.8
4258,Nb0.85Pd0.15,2.26
4259,Pd0.95Ni0.05H0.9,2.95
4260,Ni0.04Ta1S2,4.095
4261,H0.08Ta0.92,3.26
4262,Ta0.125Zr0.875,4.14
4263,Ce1.005Ni2.025Ge1.975,0.035
4264,Yb1Rh1.4Sn4.6,8.6
4265,La1Ru2.9175Fe0.0825Si2,2.51
4266,Ag2Pb3S1,1.13
4267,La0.99Yb0.01,5.5
4268,Cu1Ir1.6Pt0.4Se4,1.76
4269,Y1Ni1.8Cu0.2B2C1,11.55
4270,La1Pt2B2C1,10.25
4271,La1Fe1As0.2P0.8F0.1O0.9,8.8
4272,Nb0.8Ga0.16Ni0.04,10.6
4273,Th1Rh2Si2,1.1
4274,Li0.34Rb1Ca2Nb3O10,3.52
4275,Nb99.078O0.922,8.1
4276,C6Ca1H,10.0
4277,V2Hf0.9Ti0.1,9.19
4278,Ti0.576Rh0.287O0.14,3.37
4279,Mg1Cu1Ni3,7.2
4280,Hf0.52Ta0.48,6.61
4281,Pt1Ta1,1.0
4282,Mo0.28Rh0.72,0.03
4283,Ca3Co4Sn13,5.75
4284,Al0.06V0.94,2.83
4285,La0.4Sm0.6Bi1S2F0.5O0.5,4.205
4286,Ir0.375Nb0.625,7.9
4287,La0.962Tm0.038Sn3,5.49
4288,Pb3Y1,4.72
4289,Ge1Ir1,4.7
4290,Ce0.6Nd0.4Bi1S2F0.7O0.3,3.256
4291,Ca2.5Co0.5Rh4Sn13,6.41
4292,Pb0.99Tl0.01Te1,1.22
4293,Cu0.7Mo3Se4,5.9
4294,Nb0.05Ta0.95,4.45
4295,Mo6.86Zr93.14,4.74
4296,C1Ir2Mo3,1.8
4297,Nb3Si0.5Sn0.5,8.3
4298,Ag0.7Zn0.3,0.0125
4299,Y1Ni1.7Cu0.3B2C1,10.85
4300,Pr1Fe0.9Co0.1As0.7P0.3O1,9.86
4301,Nb0.5Ti0.2V0.3,8.5
4302,Nb78Ga19Mn3,7.42
4303,La1Fe0.85Co0.15As1O1,3.0
4304,Bi0.6Cd0.4,0.53
4305,Gd0.005La0.995,3.7
4306,Ca2In1N1,0.6
4307,Fe1Te0.65Se0.3S0.05,12.2
4308,Bi0.08Sn0.92,4.15
4309,Ce1Bi1S2O1,1.533333333
4310,Co0.004Ir0.996,0.046
4311,Pt1Tl2,1.58
4312,Lu3.5Sc1.5Ir4Si10,7.665
4313,Re1Ge2,2.7
4314,Pb0.986Tl0.014Te1,1.38
4315,Ti50Nb35Si15,5.0
4316,Ir0.53Rh0.42Te2,3.2
4317,U1Be12.9558B0.0442,0.988
4318,Nd1Fe1P1O1,3.465
4319,La0.95Pr0.05Se1,0.7
4320,Ba1Fe1.76Co0.24As2,5.1
4321,Sr1Pt2.7Pd0.3P1,7.54
4322,La1Al1.995Si0.005,2.9
4323,La1Fe1As0.25P0.75O1,7.52
4324,B6Y6,7.5
4325,Mg1C1Ni2.99Fe0.01,6.25
4326,La0.95Ce0.05Ru2,3.616
4327,Be22Tc1,5.21
4328,Nd1.5725Y0.2775Ce0.15Cu1O4,10.5
4329,Pr1Pt4Ge12,7.876
4330,Na0.75Co0.999Ga0.001H2.6O3.3,4.19
4331,Sr1Pd1Ni1Ge2,2.1
4332,Nb0.69Pd0.31,1.84
4333,La2.55Pr0.45Tl1,3.68
4334,Sn0.99Te1,0.02625
4335,Ca1B1.25Pd3,1.0
4336,Cu0.4Bi2Se3,3.09
4337,Pb1Mo6S5Se3,4.3
4338,Ir3Lu1,2.89
4339,Os0.046Re0.954,1.92
4340,Ca1Fe0.85Ni0.15As1F1,8.72
4341,Sc5Rh4Si10,8.405
4342,Mo1Rb0.3S2,6.25
4343,Ir0.63Os0.27Rh0.1,0.4
4344,Fe0.1Ni0.9Zr2,2.65
4345,Cu0.05Ti1Se2,1.4
4346,Y0.92Ca0.08Sr2Cu2.5Fe0.5O6.92,8.0
4347,Mo0.96Ru0.04Ga4,7.63
4348,Cu1La1,6.0
4349,Ba8Si42Cu4,2.9
4350,Re0.67Zr0.33,6.8
4351,La1Os4Sb12,0.80775
4352,Pb0.52Tl0.48,5.54
4353,La2.4Pr0.6Se4,1.49
4354,Li1Fe0.98Cu0.02As1,9.3
4355,Nb49.8Zr24.45Mo25.75,5.3
4356,Sr2Y1Ru0.95Cu0.05O6,11.9
4357,Ce2Rh1In8,0.8125
4358,La0.95Gd0.05Ru2,1.61
4359,Nb3Sn0.4Sb0.6,12.4
4360,In0.045Sn0.955Te1.01,1.2
4361,Nb4.4Re1,4.8
4362,V0.72Si0.17Al0.11,10.3
4363,Pd0.12Ti1Se2,1.93
4364,Nb0.85Hf0.15N0.94,12.3
4365,Tm4Y1Rh6Sn18,2.61
4366,Y0.5Pr0.5Ba2Cu3O6.66,3.5
4367,Sn0.97As0.01Te0.99,0.048
4368,Ni0.22V0.78,0.35
4369,Au0.16Te0.84,1.71
4370,Pb1Mo6Se8,3.77
4371,Mg1C1.25Ni3,7.35
4372,Sr0.4K0.6Bi1O3,11.42166667
4373,Lu0.772Dy0.228Ni2B2C1,11.77
4374,Cs0.1W1O2.9F0.1,4.4
4375,V0.767Ga0.214Al0.022,12.1
4376,Na0.75Co1H2.6O3.3,4.533333333
4377,Sn0.48Eu0.6Mo6.35S8,9.2
4378,Bi3.925Co0.075S3O4,4.3775
4379,Ca1Pd2As2,1.27
4380,La0.9978Ce0.0022Rh3B2,1.07
4381,Fe0.01La0.01Rh0.98,0.75
4382,Y0.56Er0.44Rh4B4,9.64
4383,Ir0.825Ru0.1Os0.075,0.16
4384,Os0.058Re0.942,1.93
4385,La1Os4As12,3.2
4386,Bi1Li1,2.4625
4387,Y0.8Pr0.2Ni2B2C1,8.68
4388,La0.9991Ce0.0009Pt1Si1,2.03
4389,U1Co1Ge0.98Si0.02,0.667
4390,Y1Fe2Ge2,0.99
4391,Sr0.2La1.8Cu0.99V0.01O4,12.0
4392,Ir45Nb55,4.88
4393,Dy1Ga6,2.95
4394,Y1In2.25Sn0.75,0.69
4395,Y2I1.2Br0.8C2,9.6
4396,Y2I1.25Br0.75C2,10.05
4397,Ge5La1,7.0
4398,Pb0.6Yb0.4Mo6Se8,9.2
4399,B5Mo1.7Ti0.3,7.1
4400,Bi2Rh3.5S2,1.05
4401,Ce1Rh0.2Co0.8In5,1.57
4402,Ga0.05Nb1Se2,5.6
4403,Pd2Y0.7Er0.3Sn1,3.8
4404,Nb2Pd1S3Se2,1.17
4405,Ru1Ti1,1.07
4406,V0.7Si0.2Al0.1,10.6
4407,La1Pt0.8Ni0.2Si1,2.82
4408,Ta1Se1Te1,1.445
4409,Pd0.9Pt0.1Te2,1.65
4410,Be2Ru1,1.35
4411,Ta0.05Ti0.95,2.9
4412,Nb80Ga14Co6,8.1
4413,Mo0.96Co0.04Ga4,7.07
4414,Pr0.8Sr0.2Fe0.925Co0.075As1O1,3.5
4415,Mg1C0.906Ni3,3.38
4416,Pr1Ni1As1H0.06O0.94,1.6
4417,U0.948Th0.052Be13,0.38
4418,Bi2Te1,8.6
4419,Cu0.3La0.7,3.5
4420,La0.3Th0.7Ni1C2,6.3
4421,Li1Fe0.925Co0.075As1,7.66
4422,Er0.9Y0.1Pd2Sn1,1.6
4423,Th1In1.5Sn1.5,1.03
4424,Ba0.47K0.53Bi1O3,11.0
4425,K0.9La0.1Bi1O3,5.74
4426,Zr1Ru4P2,11.0
4427,Mg0.7Zn0.3C0.99Ni3,2.5
4428,C0.98Nb1,11.68
4429,Nb25Ti70Ta5,7.85
4430,Ir0.2Ru0.3Rh0.5,0.055
4431,La1Ir1As1,3.1
4432,H0.51Nb0.8Pd0.2,3.4
4433,Cu0.057Ti1Se2,3.49
4434,Nb1N1.34O0.27,11.3
4435,Sc1Fe3Si5,4.3
4436,Cu1Co1.99Rh0.01S4,2.61
4437,Fe0.97Co0.03Se0.3Te0.7,9.24
4438,Be2Nb1,2.15
4439,Os0.02Re0.98,1.807
4440,Pb3.9Ag1.1Bi6Se14,1.7
4441,Nb2.85V0.15Au1,8.4
4442,Lu1Pd2Si2,0.67
4443,Ru0.445V0.555,3.48
4444,Zr28.4V56.8Nb14.8,8.56
4445,Th7Fe0.72Co2.28,2.27
4446,Nd0.75Pr0.25Ba2Cu3O6.96,11.7
4447,Nb0.85Rh1.15,3.0
4448,Mo0.05Rh0.04Ti0.91,3.3
4449,La0.92Lu0.08,3.72
4450,Al99.925Mn0.075,0.7
4451,Th3Os4Ge13,5.6
4452,Re0.9V0.1,9.4
4453,Bi0.05In0.95,4.65
4454,Sn1Mo6S8,12.6
4455,Ba1Fe1.948Mo0.052As2,7.4
4456,K1Ca2Nb3O10,1.0
4457,O0.91Ti1,0.7
4458,Ir1Mo3Nb1Pt1,5.82
4459,Ca1Ge3,3.4
4460,K2Mo15Se19,2.1
4461,Th0.95Y0.05,1.4
4462,Th1Ru3B2,1.79
4463,Bi0.34In0.66,4.0
4464,Fe0.5Co0.5Zr2,1.26
4465,Na0.29Co1H2.6O3.3,3.955
4466,Ti1Rh1Si1,5.1
4467,Ir1.05Nb0.95,4.75
4468,Ca1.825Na0.175Cu1Br2O2,10.5
4469,La1Pt1.85Ge2.15,1.86
4470,Dy1Mo6S8,1.6
4471,Lu0.574Dy0.426Ni2B2C1,7.54
4472,Ru2Sc1,2.09
4473,Tc0.97Ti0.03,10.56
4474,Be0.62Si0.38,9.0
4475,Na0.34Co1H2.6O3.3,2.65
4476,Co1Ti2,3.44
4477,Ti0.4V0.6,7.38
4478,Ca2Al3Si4,6.2
4479,La1Co1.4Fe0.6B2,4.0
4480,Rh17S15,5.52
4481,Y5Rh6Sn18,3.14
4482,La1Pb1.5Sn1.5,1.18
4483,Ir2Nb3,9.8
4484,Re1,2.581333333
4485,Nd0.4Ce0.85Co1In5,1.42
4486,Mg12Ir19B16,4.3
4487,Sr1Fe1.6Pt0.4As2,7.0
4488,Ba1Hg1,2.32
4489,Bi2Ni3Se2,0.73
4490,Mg1C1Ni2.967Ru0.033,6.1
4491,Fe0.5Ba2Sm1Cu2.5O7.54,8.0
4492,Lu4.5Th0.5Ir4Si10,4.88
4493,Rh27Zr73,3.57
4494,Fe0.018Ru0.982,0.165
4495,Th0.9985U0.0015,0.9
4496,Co1Ta2,0.82
4497,Ce0.9La0.1Rh1In5,1.6
4498,Be30Zr70,2.8
4499,Zr0.99V0.01B2,6.4
4500,Nb2S1C0.82,4.43
4501,Ba0.5K0.5Fe1.8Ni0.2As2,11.1
4502,Sc0.07Zr0.93,0.08
4503,Mo0.45Re0.55,6.185
4504,Ca1Al1Si1,6.183529412
4505,Cu50Sn50,3.26
4506,Ir0.125Os0.2Rh0.675,0.05
4507,Cd0.18Tl0.82,2.54
4508,Pd1T0.734,1.449
4509,Ta1Re1Si1,4.4
4510,Mo0.65Pt0.05Re0.3,8.9
4511,Pd1Te1.08,1.88
4512,Nb0.405Ta0.595,5.72
4513,Fe1Se0.13Te0.87,6.0
4514,Nb0.45Re0.55,6.2
4515,Sn0.87Ag0.1Te1,1.83
4516,In0.5Sn0.5,7.175
4517,Fe4.97Ga25V70.03,8.59
4518,Mg1C1.5Ni3,8.15
4519,Ba1Ni2As1.792P0.208,3.24
4520,Pd1.75Te2,2.25
4521,Ir0.925Ta0.075,0.125
4522,H0.69Nb0.8Pd0.2,3.56
4523,Hf1Rh1,0.865
4524,Sn18.59Er4.41Rh6,1.0
4525,Dy0.85Tm0.15Ni2B2C1,2.3
4526,Ba0.85Na0.15Fe2As2,5.3
4527,Sn0.923In0.065Te1,1.8
4528,Ta0.6W0.4C1,10.0
4529,Al0.03Ti0.81V0.16,5.1
4530,Bi12S11O18,4.0
4531,In1.15Te1,2.6
4532,V0.65Ge0.25Al0.1,5.5
4533,Cd0.02Zn0.98,0.675
4534,Au0.92Ga0.02In0.06,0.0425
4535,Eu1.8315Y0.0185Ce0.15Cu1O4,4.3
4536,Eu0.7Sr0.3Fe1.715Co0.285As2,10.2
4537,Lu1.94Sc0.06Fe3Si5,4.83
4538,Sc3.5Dy1.5Ir4Si10,4.465
4539,Mo1.8W0.2B1C1,6.82
4540,V3Si0.6Ge0.4,8.7
4541,Cu1.3K0.2Co1.5S4,4.4
4542,La0.92Tm0.08Ru3Si2,6.8
4543,Bi2Pb0.1Sr1.9Cu1OY,8.4
4544,Mo0.6Pt0.1Re0.3,8.5
4545,Zr1Ru0.99Rh0.01P1,10.1
4546,Ti0.64Nb0.26Ta0.1,8.56
4547,Cu3Sb1,0.9205
4548,Ir0.1Os0.25Rh0.65,0.1
4549,C1W2,3.835
4550,Al2Pt1,0.343333333
4551,La0.98Pr0.02Ru2,1.92
4552,Ta1V2,2.133333333
4553,Sn0.8798Pb0.0002In0.12Te1,1.76
4554,Ho1Ni1.993Co0.014B2C1,5.0
4555,Y6Mo4Al43,0.75
4556,Hf0.1Ta0.9,5.6
4557,Y1Ni1.9Ru0.1B2C1,7.0
4558,Os0.89Re0.11,0.7
4559,Mo1.94Hf0.06B1C1,5.8
4560,In0.02Pb0.98,7.15
4561,Lu1Ni1B0.8C1.2,3.2
4562,Cu0.81Ga0.19,0.048
4563,Ga0.21V0.79,10.0
4564,Pt1Zr1,3.0
4565,Al0.992Zn0.008,1.132
4566,Pr0.915Ce0.085Pt4Ge12,4.61
4567,Nb0.14Re0.86,8.5
4568,La1Mo6Se8,11.23333333
4569,Zr1P1.1Se0.9,5.34
4570,Sn0.67Ag0.33Te1,1.95
4571,Re2Sc1,1.71
4572,Nb80Ga19Mn1,11.2
4573,Nb0.375Sn0.25V0.375,7.4
4574,La1Ni0.8Cu0.2C2,3.45
4575,Nb25Ti40Zr35,7.7
4576,B5Mo1.9Zr0.1,8.9
4577,Hg1Sm0.5Pb2,5.7
4578,Zr1Ir1Si1,2.04
4579,Sn1.17Nb1S3.17,2.75
4580,Cd99.995Mn0.005,0.39
4581,C0.6Pd1,1.3
4582,Ru0.95Co0.05Sr2Gd1CuO8,5.5
4583,Au0.835Sn0.165,0.59
4584,Na1Fe0.92Co0.08As1,7.53
4585,Nd0.75Pr0.25Ba2Cu3O6.85,9.2
4586,B1W1.26Re0.74,5.1
4587,Fe1.01Se1,8.25
4588,Cr0.0018V0.9982,5.15
4589,Nb0.9Pd0.1,3.42
4590,Au0.2Sb0.6Te0.2,6.6
4591,Pb1Tl0.075,6.98
4592,Pr0.74Gd1.11Ce0.15Cu1O4,7.5
4593,Ti0.615V0.385,7.07
4594,Sn0.8In0.2Te0.75Se0.25,3.7
4595,B1Mo1Re1,5.09
4596,Mo32Ru48P20,4.68
4597,Mo0.65Pt0.1Re0.25,7.4
4598,Y2I1.75Cl0.25C2,10.7
4599,Ge2La1,1.976666667
4600,Ba1Ni2P2,2.686666667
4601,Y0.5Pr0.5Ba2Cu3O6.61,4.6
4602,Pr0.96La0.04Ir2Zn20,0.07
4603,La1Ni1Sb2,1.0
4604,Y1Rh2Si2,1.4
4605,Bi1.9Pb0.2Sr1.9Cu1OY,4.7
4606,Y1Ni0.82Bi2,4.1
4607,Os2Zr1,2.95
4608,La3Co4Sn11.7In1.3,4.6
4609,Ba1Fe2As0.72P1.28,8.545
4610,Mo0.75Rh0.25,6.6
