,name,Tc
3996,La1Fe1P1F0.03O0.97,7.8
3997,Sr1Pt2Sb2,2.1
3998,Bi1.95Pb0.15Sr1.9Cu1OY,6.4
3999,Cu0.1Ta1S2,2.71
4000,Bi3Mo1,3.7
4001,Cd0.18Sn0.72,3.65
4002,Ag0.005Zn0.995,0.763
4003,Pb1Te1Pb1S1,6.03
4004,Pd50.745Nb0.255Sb49,1.6
4005,Pr0.95Ce0.05Pt4Ge12,5.75
4006,Fe1,1.0
4007,La1Rh5,1.62
4008,Pd50.99745Cr0.00255Sb49,1.35
4009,Ce1,0.85
4010,Au0.2Te0.8,1.48
4011,Sn0.55In0.45Te1,4.46
4012,C1Os2W3,2.9
4013,Sn0.05Fe1Se0.93,7.0
4014,Au1Pb2,3.76
4015,Ga1Ta4Se8,5.8
4016,Nb0.85Pd0.15,2.26
4017,Pd0.95Ni0.05H0.9,2.95
4018,Ni0.04Ta1S2,4.095
4019,H0.08Ta0.92,3.26
4020,Ta0.125Zr0.875,4.14
4021,Ce1.005Ni2.025Ge1.975,0.035
4022,Yb1Rh1.4Sn4.6,8.6
4023,La1Ru2.9175Fe0.0825Si2,2.51
4024,Ag2Pb3S1,1.13
4025,La0.99Yb0.01,5.5
4026,Cu1Ir1.6Pt0.4Se4,1.76
4027,La1Pt2B2C1,10.25
4028,La1Fe1As0.2P0.8F0.1O0.9,8.8
4029,Nb0.8Ga0.16Ni0.04,10.6
4030,Th1Rh2Si2,1.1
4031,Li0.34Rb1Ca2Nb3O10,3.52
4032,Nb99.078O0.922,8.1
4033,C6Ca1H,10.0
4034,V2Hf0.9Ti0.1,9.19
4035,Ti0.576Rh0.287O0.14,3.37
4036,Mg1Cu1Ni3,7.2
4037,Hf0.52Ta0.48,6.61
4038,Pt1Ta1,1.0
4039,Mo0.28Rh0.72,0.03
4040,Ca3Co4Sn13,5.75
4041,Al0.06V0.94,2.83
4042,La0.4Sm0.6Bi1S2F0.5O0.5,4.205
4043,Ir0.375Nb0.625,7.9
4044,La0.962Tm0.038Sn3,5.49
4045,Pb3Y1,4.72
4046,Ge1Ir1,4.7
4047,Ce0.6Nd0.4Bi1S2F0.7O0.3,3.256
4048,Ca2.5Co0.5Rh4Sn13,6.41
4049,Pb0.99Tl0.01Te1,1.22
4050,Cu0.7Mo3Se4,5.9
4051,Nb0.05Ta0.95,4.45
4052,Mo6.86Zr93.14,4.74
4053,C1Ir2Mo3,1.8
4054,Nb3Si0.5Sn0.5,8.3
4055,Ag0.7Zn0.3,0.0125
4056,Y1Ni1.7Cu0.3B2C1,10.85
4057,Pr1Fe0.9Co0.1As0.7P0.3O1,9.86
4058,Nb0.5Ti0.2V0.3,8.5
4059,Nb78Ga19Mn3,7.42
4060,La1Fe0.85Co0.15As1O1,3.0
4061,Bi0.6Cd0.4,0.53
4062,Gd0.005La0.995,3.7
4063,Ca2In1N1,0.6
4064,Bi0.08Sn0.92,4.15
4065,Ce1Bi1S2O1,1.533333333
4066,Co0.004Ir0.996,0.046
4067,Pt1Tl2,1.58
4068,Lu3.5Sc1.5Ir4Si10,7.665
4069,Re1Ge2,2.7
4070,Pb0.986Tl0.014Te1,1.38
4071,Ti50Nb35Si15,5.0
4072,Ir0.53Rh0.42Te2,3.2
4073,U1Be12.9558B0.0442,0.988
4074,Nd1Fe1P1O1,3.465
4075,La0.95Pr0.05Se1,0.7
4076,Ba1Fe1.76Co0.24As2,5.1
4077,Sr1Pt2.7Pd0.3P1,7.54
4078,La1Al1.995Si0.005,2.9
4079,La1Fe1As0.25P0.75O1,7.52
4080,B6Y6,7.5
4081,Mg1C1Ni2.99Fe0.01,6.25
4082,La0.95Ce0.05Ru2,3.616
4083,Be22Tc1,5.21
4084,Nd1.5725Y0.2775Ce0.15Cu1O4,10.5
4085,Pr1Pt4Ge12,7.876
4086,Na0.75Co0.999Ga0.001H2.6O3.3,4.19
4087,Sr1Pd1Ni1Ge2,2.1
4088,Nb0.69Pd0.31,1.84
4089,La2.55Pr0.45Tl1,3.68
4090,Sn0.99Te1,0.02625
4091,Ca1B1.25Pd3,1.0
4092,Cu0.4Bi2Se3,3.09
4093,Pb1Mo6S5Se3,4.3
4094,Ir3Lu1,2.89
4095,Os0.046Re0.954,1.92
4096,Ca1Fe0.85Ni0.15As1F1,8.72
4097,Sc5Rh4Si10,8.405
4098,Mo1Rb0.3S2,6.25
4099,Ir0.63Os0.27Rh0.1,0.4
4100,Fe0.1Ni0.9Zr2,2.65
4101,Cu0.05Ti1Se2,1.4
4102,Y0.92Ca0.08Sr2Cu2.5Fe0.5O6.92,8.0
4103,Mo0.96Ru0.04Ga4,7.63
4104,Cu1La1,6.0
4105,Ba8Si42Cu4,2.9
4106,Re0.67Zr0.33,6.8
4107,La1Os4Sb12,0.80775
4108,Pb0.52Tl0.48,5.54
4109,La2.4Pr0.6Se4,1.49
4110,Li1Fe0.98Cu0.02As1,9.3
4111,Nb49.8Zr24.45Mo25.75,5.3
4112,Ce2Rh1In8,0.8125
4113,La0.95Gd0.05Ru2,1.61
4114,In0.045Sn0.955Te1.01,1.2
4115,Nb4.4Re1,4.8
4116,V0.72Si0.17Al0.11,10.3
4117,Pd0.12Ti1Se2,1.93
4118,Tm4Y1Rh6Sn18,2.61
4119,Y0.5Pr0.5Ba2Cu3O6.66,3.5
4120,Sn0.97As0.01Te0.99,0.048
4121,Ni0.22V0.78,0.35
4122,Au0.16Te0.84,1.71
4123,Pb1Mo6Se8,3.77
4124,Mg1C1.25Ni3,7.35
4125,Cs0.1W1O2.9F0.1,4.4
4126,Na0.75Co1H2.6O3.3,4.533333333
4127,Sn0.48Eu0.6Mo6.35S8,9.2
4128,Bi3.925Co0.075S3O4,4.3775
4129,Ca1Pd2As2,1.27
4130,La0.9978Ce0.0022Rh3B2,1.07
4131,Fe0.01La0.01Rh0.98,0.75
4132,Y0.56Er0.44Rh4B4,9.64
4133,Ir0.825Ru0.1Os0.075,0.16
4134,Os0.058Re0.942,1.93
4135,La1Os4As12,3.2
4136,Bi1Li1,2.4625
4137,Y0.8Pr0.2Ni2B2C1,8.68
4138,La0.9991Ce0.0009Pt1Si1,2.03
4139,U1Co1Ge0.98Si0.02,0.667
4140,Y1Fe2Ge2,0.99
4141,Ir45Nb55,4.88
4142,Dy1Ga6,2.95
4143,Y1In2.25Sn0.75,0.69
4144,Y2I1.2Br0.8C2,9.6
4145,Y2I1.25Br0.75C2,10.05
4146,Ge5La1,7.0
4147,Pb0.6Yb0.4Mo6Se8,9.2
4148,B5Mo1.7Ti0.3,7.1
4149,Bi2Rh3.5S2,1.05
4150,Ce1Rh0.2Co0.8In5,1.57
4151,Ga0.05Nb1Se2,5.6
4152,Pd2Y0.7Er0.3Sn1,3.8
4153,Nb2Pd1S3Se2,1.17
4154,Ru1Ti1,1.07
4155,V0.7Si0.2Al0.1,10.6
4156,La1Pt0.8Ni0.2Si1,2.82
4157,Ta1Se1Te1,1.445
4158,Pd0.9Pt0.1Te2,1.65
4159,Be2Ru1,1.35
4160,Ta0.05Ti0.95,2.9
4161,Nb80Ga14Co6,8.1
4162,Mo0.96Co0.04Ga4,7.07
4163,Pr0.8Sr0.2Fe0.925Co0.075As1O1,3.5
4164,Mg1C0.906Ni3,3.38
4165,Pr1Ni1As1H0.06O0.94,1.6
4166,U0.948Th0.052Be13,0.38
4167,Bi2Te1,8.6
4168,Cu0.3La0.7,3.5
4169,La0.3Th0.7Ni1C2,6.3
4170,Li1Fe0.925Co0.075As1,7.66
4171,Er0.9Y0.1Pd2Sn1,1.6
4172,Th1In1.5Sn1.5,1.03
4173,K0.9La0.1Bi1O3,5.74
4174,Mg0.7Zn0.3C0.99Ni3,2.5
4175,Nb25Ti70Ta5,7.85
4176,Ir0.2Ru0.3Rh0.5,0.055
4177,La1Ir1As1,3.1
4178,H0.51Nb0.8Pd0.2,3.4
4179,Cu0.057Ti1Se2,3.49
4180,Sc1Fe3Si5,4.3
4181,Cu1Co1.99Rh0.01S4,2.61
4182,Fe0.97Co0.03Se0.3Te0.7,9.24
4183,Be2Nb1,2.15
4184,Os0.02Re0.98,1.807
4185,Pb3.9Ag1.1Bi6Se14,1.7
4186,Nb2.85V0.15Au1,8.4
4187,Lu1Pd2Si2,0.67
4188,Ru0.445V0.555,3.48
4189,Zr28.4V56.8Nb14.8,8.56
4190,Th7Fe0.72Co2.28,2.27
4191,Nb0.85Rh1.15,3.0
4192,Mo0.05Rh0.04Ti0.91,3.3
4193,La0.92Lu0.08,3.72
4194,Al99.925Mn0.075,0.7
4195,Th3Os4Ge13,5.6
4196,Re0.9V0.1,9.4
4197,Bi0.05In0.95,4.65
4198,Ba1Fe1.948Mo0.052As2,7.4
4199,K1Ca2Nb3O10,1.0
4200,O0.91Ti1,0.7
4201,Ir1Mo3Nb1Pt1,5.82
4202,Ca1Ge3,3.4
4203,K2Mo15Se19,2.1
4204,Th0.95Y0.05,1.4
4205,Th1Ru3B2,1.79
4206,Bi0.34In0.66,4.0
4207,Fe0.5Co0.5Zr2,1.26
4208,Na0.29Co1H2.6O3.3,3.955
4209,Ti1Rh1Si1,5.1
4210,Ir1.05Nb0.95,4.75
4211,Ca1.825Na0.175Cu1Br2O2,10.5
4212,La1Pt1.85Ge2.15,1.86
4213,Dy1Mo6S8,1.6
4214,Lu0.574Dy0.426Ni2B2C1,7.54
4215,Ru2Sc1,2.09
4216,Tc0.97Ti0.03,10.56
4217,Be0.62Si0.38,9.0
4218,Na0.34Co1H2.6O3.3,2.65
4219,Co1Ti2,3.44
4220,Ti0.4V0.6,7.38
4221,Ca2Al3Si4,6.2
4222,La1Co1.4Fe0.6B2,4.0
4223,Rh17S15,5.52
4224,Y5Rh6Sn18,3.14
4225,La1Pb1.5Sn1.5,1.18
4226,Ir2Nb3,9.8
4227,Re1,2.581333333
4228,Nd0.4Ce0.85Co1In5,1.42
4229,Mg12Ir19B16,4.3
4230,Sr1Fe1.6Pt0.4As2,7.0
4231,Ba1Hg1,2.32
4232,Bi2Ni3Se2,0.73
4233,Mg1C1Ni2.967Ru0.033,6.1
4234,Fe0.5Ba2Sm1Cu2.5O7.54,8.0
4235,Lu4.5Th0.5Ir4Si10,4.88
4236,Rh27Zr73,3.57
4237,Fe0.018Ru0.982,0.165
4238,Th0.9985U0.0015,0.9
4239,Co1Ta2,0.82
4240,Ce0.9La0.1Rh1In5,1.6
4241,Be30Zr70,2.8
4242,Zr0.99V0.01B2,6.4
4243,Nb2S1C0.82,4.43
4244,Sc0.07Zr0.93,0.08
4245,Mo0.45Re0.55,6.185
4246,Ca1Al1Si1,6.183529412
4247,Cu50Sn50,3.26
4248,Ir0.125Os0.2Rh0.675,0.05
4249,Cd0.18Tl0.82,2.54
4250,Pd1T0.734,1.449
4251,Ta1Re1Si1,4.4
4252,Mo0.65Pt0.05Re0.3,8.9
4253,Pd1Te1.08,1.88
4254,Nb0.405Ta0.595,5.72
4255,Fe1Se0.13Te0.87,6.0
4256,Nb0.45Re0.55,6.2
4257,Sn0.87Ag0.1Te1,1.83
4258,In0.5Sn0.5,7.175
4259,Fe4.97Ga25V70.03,8.59
4260,Mg1C1.5Ni3,8.15
4261,Ba1Ni2As1.792P0.208,3.24
4262,Pd1.75Te2,2.25
4263,Ir0.925Ta0.075,0.125
4264,H0.69Nb0.8Pd0.2,3.56
4265,Hf1Rh1,0.865
4266,Sn18.59Er4.41Rh6,1.0
4267,Dy0.85Tm0.15Ni2B2C1,2.3
4268,Ba0.85Na0.15Fe2As2,5.3
4269,Sn0.923In0.065Te1,1.8
4270,Ta0.6W0.4C1,10.0
4271,Al0.03Ti0.81V0.16,5.1
4272,Bi12S11O18,4.0
4273,In1.15Te1,2.6
4274,V0.65Ge0.25Al0.1,5.5
4275,Cd0.02Zn0.98,0.675
4276,Au0.92Ga0.02In0.06,0.0425
4277,Eu1.8315Y0.0185Ce0.15Cu1O4,4.3
4278,Eu0.7Sr0.3Fe1.715Co0.285As2,10.2
4279,Lu1.94Sc0.06Fe3Si5,4.83
4280,Sc3.5Dy1.5Ir4Si10,4.465
4281,Mo1.8W0.2B1C1,6.82
4282,V3Si0.6Ge0.4,8.7
4283,Cu1.3K0.2Co1.5S4,4.4
4284,La0.92Tm0.08Ru3Si2,6.8
4285,Bi2Pb0.1Sr1.9Cu1OY,8.4
4286,Mo0.6Pt0.1Re0.3,8.5
4287,Zr1Ru0.99Rh0.01P1,10.1
4288,Ti0.64Nb0.26Ta0.1,8.56
4289,Cu3Sb1,0.9205
4290,Ir0.1Os0.25Rh0.65,0.1
4291,C1W2,3.835
4292,Al2Pt1,0.343333333
4293,La0.98Pr0.02Ru2,1.92
4294,Ta1V2,2.133333333
4295,Sn0.8798Pb0.0002In0.12Te1,1.76
4296,Ho1Ni1.993Co0.014B2C1,5.0
4297,Y6Mo4Al43,0.75
4298,Hf0.1Ta0.9,5.6
4299,Y1Ni1.9Ru0.1B2C1,7.0
4300,Os0.89Re0.11,0.7
4301,Mo1.94Hf0.06B1C1,5.8
4302,In0.02Pb0.98,7.15
4303,Lu1Ni1B0.8C1.2,3.2
4304,Cu0.81Ga0.19,0.048
4305,Ga0.21V0.79,10.0
4306,Pt1Zr1,3.0
4307,Al0.992Zn0.008,1.132
4308,Pr0.915Ce0.085Pt4Ge12,4.61
4309,Nb0.14Re0.86,8.5
4310,Zr1P1.1Se0.9,5.34
4311,Sn0.67Ag0.33Te1,1.95
4312,Re2Sc1,1.71
4313,Nb0.375Sn0.25V0.375,7.4
4314,La1Ni0.8Cu0.2C2,3.45
4315,Nb25Ti40Zr35,7.7
4316,B5Mo1.9Zr0.1,8.9
4317,Hg1Sm0.5Pb2,5.7
4318,Zr1Ir1Si1,2.04
4319,Sn1.17Nb1S3.17,2.75
4320,Cd99.995Mn0.005,0.39
4321,C0.6Pd1,1.3
4322,Ru0.95Co0.05Sr2Gd1CuO8,5.5
4323,Au0.835Sn0.165,0.59
4324,Na1Fe0.92Co0.08As1,7.53
4325,Nd0.75Pr0.25Ba2Cu3O6.85,9.2
4326,B1W1.26Re0.74,5.1
4327,Fe1.01Se1,8.25
4328,Cr0.0018V0.9982,5.15
4329,Nb0.9Pd0.1,3.42
4330,Au0.2Sb0.6Te0.2,6.6
4331,Pb1Tl0.075,6.98
4332,Pr0.74Gd1.11Ce0.15Cu1O4,7.5
4333,Ti0.615V0.385,7.07
4334,Sn0.8In0.2Te0.75Se0.25,3.7
4335,B1Mo1Re1,5.09
4336,Mo32Ru48P20,4.68
4337,Mo0.65Pt0.1Re0.25,7.4
4338,Y2I1.75Cl0.25C2,10.7
4339,Ge2La1,1.976666667
4340,Ba1Ni2P2,2.686666667
4341,Y0.5Pr0.5Ba2Cu3O6.61,4.6
4342,Pr0.96La0.04Ir2Zn20,0.07
4343,La1Ni1Sb2,1.0
4344,Y1Rh2Si2,1.4
4345,Bi1.9Pb0.2Sr1.9Cu1OY,4.7
4346,Y1Ni0.82Bi2,4.1
4347,Os2Zr1,2.95
4348,La3Co4Sn11.7In1.3,4.6
4349,Ba1Fe2As0.72P1.28,8.545
4350,Mo0.75Rh0.25,6.6
4351,Sn0.768Pb0.192In0.04Te1,2.57
4352,In1.05Te1,3.41
4353,Y1Ba2Cu2.91Zn0.09O6.65,10.0
4354,Mo0.95Hf0.05C0.65,8.81
4355,Bi2Ca2.5Gd0.5Cu2O8.33,4.0
4356,Mo0.16Ti0.84,4.213
4357,Zr1,0.996666667
4358,Sr1Pd1.86Pt0.14Ge2,2.6
4359,Tc0.25Ti0.75,2.7
4360,Cr0.1Ru0.9,0.34
4361,U1Pd2Al2.7Ga0.3,0.52
4362,La1.85Sr0.15Cu0.975Ga0.025O4,0.35
4363,B5Nb1.9Ti0.1,4.0
4364,Ir0.72Pt0.08Rh0.2,0.03
4365,Ba1Pb0.4Hg0.35Bi0.25O3,9.97
4366,Na0.75Co0.9995Ir0.0005H2.6O3.3,4.59
4367,Ca1Al0.4Ga0.6Si1,3.45
4368,Cu0.815Ge0.185,0.175
4369,La0.6Sm0.4Bi1S2F0.5O0.5,3.255
4370,Sn0.6001Pb0.1999In0.2Te1,3.59
4371,Pb0.01Sn0.99,3.752
4372,La1In0.75Sn2.25,0.67
4373,Ba2Bi2.5Sb0.5,4.25
4374,Ca2Al2.39Si4.61,5.4
4375,B3Be1.09,0.72
4376,La0.9647Ce0.0333Sn3,3.03
4377,In1Te1.002,3.5
4378,Cr0.1Nb0.9,4.83
4379,Ti55Nb30Si15,4.9
4380,La1.85Sr0.15CuNi0.04O4,2.5
4381,Ce1F0.7Bi1S2O0.7,2.68
4382,Y0.28Er0.72Rh4B4,9.05
4383,Nb0.5V0.5N0.94,1.86
4384,Ca1Rh1.2Sn4.5,8.7
4385,Pr1Os1.2Ru2.8Sb12,0.805
4386,Th90.9Tm9.1,1.07
4387,Hf1Re6,6.2
4388,C0.78W0.22Si1,2.9
4389,Ni1Zr3,3.35
4390,Eu1.55La0.3Ce0.15Cu1O4,10.0
4391,La1Pd2Ge1.96Sn0.04,0.82
4392,Pd6.7Se1,0.66
4393,La3Co2Sn13,1.95
4394,Sn0.8075Ge0.1425In0.05Te1,1.09
4395,Er1Ir3.6Rh0.4B4,1.83
4396,Cr0.025Ti0.975,3.5
4397,H0.63Nb0.87Pd0.17,3.89
4398,Nb3Rh0.95Au0.05,2.52
4399,Cu1Rh1.5Sn0.5Se4,0.14
4400,Nb0.25Bi2Se3,3.275
4401,La2.9745Gd0.0255In1,6.92
4402,Pd7Se2,0.53
4403,Bi3Zn1,0.87
4404,Cu0.5Ge0.5,3.3
4405,Lu4Ir6Sn19,3.2
4406,La3Sn1,6.2
4407,B0.048C0.952,6.6
4408,Er0.08La0.92,1.435
4409,Hf1Os1As1,3.2
4410,K1Tl1.5C4,2.63
4411,Ni0.05Pd0.95Te2,1.4
4412,Pb0.252Sn0.588In0.16Te1,3.92
4413,Nb2Pd1S5,6.125
4414,Sc1Ru4B4,7.27
4415,C1Ta0.2Zr0.8,2.3
4416,Nb1Ru1Si1,2.65
4417,Nb1O1,1.38
4418,Ba1Fe1.55Ru0.45As2,8.18
4419,Nd1.85Ce0.15Cu0.994Ni0.006O4,8.4
4420,Y1Ba2Cu2.9Fe0.1O6.62,4.2
4421,Pd1.25Te2,2.2
4422,La2.94Ce0.06In1,5.58
4423,Ir0.1Nb0.9,2.3
4424,La1Fe1As1F0.055O0.945,7.0
4425,U1Pt2.988Pd0.012,0.24
4426,Nb0.1Ta0.9,4.55
4427,Ce1Pd5Al2,0.735
4428,Sr0.8Mo1S2,5.6
4429,La1Pt0.7Ni0.3Si1,2.775
4430,Tc0.2W0.8,3.85
4431,Y2Al1Ge3,4.5
4432,Y2I1.5Cl0.5C2,8.25
4433,Ni0.02Ta1Se2,2.5
4434,Ga0.8Sb0.2,6.18
4435,Mo0.94Fe0.06Ga4,2.6
4436,Ce0.93Gd0.07Ru2,3.38
4437,Sr1Pd1.92Pt0.08Ge2,3.23
4438,Ce0.987Yb0.013Co1In5,2.13
4439,Tm4Rh6Sn19,2.3
4440,Mg1C0.98Ni3,6.5
4441,C1Mo0.75Ta0.25,8.5
4442,Sn0.75Ag0.25Te1,2.2
4443,Cd1,0.52414
4444,Zr1P0.6Se1.4,4.11
4445,Mg1C1Ni2.95Fe0.05,3.72
4446,Ca9.75Lu0.25Pt3Fe10As18,10.9
4447,La1Pt2Ge2,0.48
4448,Al2Cu1,1.02
4449,La1Pt2Ge1.8Sn0.2,1.3
4450,Bi0.65Pb0.35,8.8
4451,Pt1,0.004156667
4452,N1Zr1,9.85
4453,Y2Br1.75Cl0.25C2,4.7
4454,Nb3Pd0.7Se7,2.1
4455,Si1Th1,2.41
4456,Pt3Y7,0.82
4457,U1Rh2Si2,1.1
4458,Nd1Bi1S2F0.6O0.4,4.35
4459,Rh0.106Ti0.894,4.28
4460,Rh0.32Ru0.68,0.11
4461,Mo0.07Zr0.93,4.91
4462,Nb0.18Re0.82,9.116666667
4463,Bi0.3Zr0.7,1.51
4464,Pd1Te1.02,2.56
4465,C0.002N0.937Ta1,8.91
4466,Ca1Ga0.74Si1.26,3.5
4467,U1Be12.9896B0.0104,1.89
4468,Lu1Ni0.9Cu0.1B1C1,3.3
4469,La1.85Sr0.15Cu0.982Fe0.018O4,0.1
4470,Sr1Ga0.65Si1.35,2.58
4471,Bi0.04Sn0.96,3.86
4472,Lu4.5Y0.5Ir4Si10,3.9
4473,Nb1Sn2,2.64
4474,Y0.8Ca0.2C2,2.82
4475,Lu1Ni1B0.9C1,2.6
4476,Y4Os6Sn19,2.5
4477,La5B2C6,6.9
4478,La0.8Y0.2Fe0.975Mn0.025As1F0.11O0.89,10.1
4479,La0.997Gd0.003Al2,1.89
4480,Ir0.04Ti0.96,1.6
4481,Ni29Zr71,2.78
4482,Er0.76Gd0.24Rh4B4,4.18
4483,La1Pd2Si2,0.39
4484,La0.96Gd0.04Ru2,2.27
4485,Cu1Rh2S4,3.794
4486,Ce1Bi1S2F0.4O0.6,2.81
4487,Hf1V1.7Fe0.3,5.0
4488,Ce1Cu2Si1.98Ge0.02,0.52
4489,In2Sb1Te2,1.06
4490,Ti0.36V0.54Al0.1,2.7
4491,Be35Zr65,2.6
4492,Co0.02V0.98,2.61
4493,Ba1Pb0.8Sb0.2O3,1.7
4494,V3Si0.72Ga0.28,10.5
4495,As2Pd5,0.23
4496,Li0.34Cs1Ca2Nb3O10,5.4
4497,Cr0.28Ir0.72,0.83
4498,Y1Ni1.8Co0.2B2C1,6.75
4499,Ce1Ru3Si2,1.25
4500,Ir0.03Zr0.97,3.19
4501,Sn0.976Te1,0.125
4502,Nb1Os2,2.52
4503,Mo0.725Nb0.061Re0.187,5.0
4504,Ce1Co1.67Ni0.33,0.46
4505,Pd4Se1,0.21
4506,Zn2Zr1,0.296666667
4507,C8Cs1,0.135
4508,Nd0.4Ce0.83Co1In5,0.74
4509,Gd0.71Sm1.14Ce0.15Cu1O4,0.01
4510,La1.869Ba0.131Cu0.99Ni0.01O4,7.0
4511,La1Pt0.9Ni0.1Si1,3.23
4512,Ir0.815Rh0.185,0.028
4513,In1N1,1.975
4514,Re0.7W0.3,4.9
4515,Ru0.1Zr0.9,5.7
4516,C60Yb2.75,3.8
4517,Ge0.6Pd0.4,3.1
4518,La0.1Sm0.9Bi1S2F0.5O0.5,5.2
4519,Y1Pt1Bi1,0.906666667
4520,H0.886Pd1,3.478
4521,Dy1Rh1.2Ir2.8B4,1.63
4522,Na0.65H5Sn1.16S5.16Ta2O2.5,4.0
4523,Co1U6,2.358
4524,Nb0.6Al0.08N0.79O0.21,7.0
4525,Be22Re0.99Ru0.01,9.2
4526,Rb0.23W1O3.05,5.01
4527,Sc1Ir1P1,3.46
4528,Fe1Te0.93Se0.07,8.2
4529,Ho0.65Dy0.35Ni2B2C1,5.905
4530,Hf0.34Mo0.66,1.0
4531,Na0.3Co0.985Mn0.015H2.6O3.3,3.34
4532,Sc0.2Y0.8Ir3.6Rh0.4B4,3.01
4533,Sn0.91Zn0.09,3.722
4534,Na0.346Co1H2.6O3.3,4.81
4535,Th1In0.75Sn2.25,3.36
4536,Ge0.22Nb1,5.3
4537,Au0.242Nb0.758,10.56
4538,Ag0.15Pb0.975Sn0.01,7.25
4539,Nb0.75Ti0.15Zr0.1,9.7
4540,Tm1Ni1.96Co0.08B2C1,7.7
4541,Ca1Al0.8Si1.2,4.05
4542,Lu5Ir1.2Rh2.8Si10,4.8
4543,Sn0.32Pb0.48In0.2Te1,3.35
4544,Pb0.812Sn0.348Ti2Se5.16,4.02
4545,Bi1Cu1,1.8
4546,Pd1Sb1Se1,1.0
4547,Pr1Pt2B2C1,6.0
4548,Hf0.906Mo0.094,2.71
4549,In0.488Na0.025Pb0.488,6.0
4550,Ca1Hg1,1.6
4551,Zr1Os1As1,8.0
4552,Tm0.9Lu0.1Fe3Si5,1.65
4553,Ca1Al1.2Si0.8,5.21
4554,Re0.025Ta0.975,3.458
4555,Nb13.75Ta41.25Ir45,3.315
4556,La1Fe0.985Zn0.015As1F0.08O0.9,0.2
4557,La0.9985Tb0.0015Al2,2.9
4558,Ir0.95Te2,4.68
4559,Y1Pd2P2,0.96
4560,Sr1Ni2As2,0.66
4561,Cr0.33Re0.67,2.29
4562,Er1Ni1.92Fe0.08B2C1,4.63
4563,Pd2Yb1Pb1,2.65
4564,La0.05Th0.95,1.3
4565,Pr1Ru4As12,2.3825
4566,Ce1Cu2.53Si2,0.62
4567,Hf0.654Mo0.346,2.92
4568,Sn0.7In0.3Te1,3.595
4569,Cu0.29Bi2Se3,3.2
4570,Ce1Rh0.65Ir0.35In5,0.22
4571,Ni2Nb1Ga1,1.54
4572,Mg1B1.4Be0.6,8.3
4573,Ba0.47K0.53Bi0.972Pr0.028O3,4.0
4574,Fe0.9Se0.25Te0.75,9.7
4575,N0.85H2.55Na1K2C60,9.0
4576,Zr0.926Lu0.074B12,4.78
4577,Rh5Th1,1.07
4578,Ba6Sr2Si46,7.2
4579,Zr2Co0.75Ga0.25,5.1
4580,Rb0.1Li0.05W1O2.85F0.15,3.1
4581,Co0.07Ru0.93,0.09
4582,U0.85La0.15Pd2Al3,1.2
4583,Ba0.82Pr0.18Fe2As2,6.2
4584,Bi2.14F0.27S2O0.73,2.7
4585,B5Mo1.7V0.3,5.5
4586,La1.882Ba0.118Cu1O4,9.0
4587,Ba1Ni2Ge1P1,0.68
4588,Cu0.14Bi2Te3,6.0
4589,Lu4.98Yb0.02Ir4Si10,3.0
4590,In0.08Pb0.92,7.025
4591,La3Sc4,8.6
4592,Ni0.06Ta1S2,1.9
4593,Tc2Zr1,7.6
4594,Sr1Pd2Si0.04Ge1.96,2.72
4595,Y1Ni1Cu1B2C1,10.1
4596,Mo0.6Pt0.05Re0.35,9.8
4597,H0.87Pd1,3.625
4598,Er0.134Ho0.866Rh4B4,6.15
4599,B2Ru1,0.8
4600,Sr1Pd2As2,0.92
4601,Ag0.6Al0.4,0.088
4602,La1Rh1Al1,2.4
4603,Pd0.04Rh0.29Zr0.67,8.56
4604,La1Bi1S2F0.3O0.77,3.1
4605,Ba1Fe1.936Co0.044Cu0.02As2,2.35
4606,Ca1Rh2,6.4
4607,Fe0.5Ni0.5U6,2.1
4608,Sr1Fe1.88Ni0.12As2,5.92
4609,Nb0.6Ru0.4,0.6
4610,Ir0.97Pt0.03Te2,3.07
4611,Lu0.6Tm0.4Ru1B2,4.31
4612,Rh3Y1,1.07
4613,Ho0.4Dy0.6Ni2B2C1,5.855
4614,Sr1Pt2Ge2,10.2
4615,Sb0.06Sn0.94,3.96
4616,Cu3.2Mo6S8,8.05
4617,Nb2.55V0.45Au1,5.1
4618,Y0.91Th0.09C2,3.7
4619,Na1Fe0.925Co0.075As1,10.6
4620,Pb1Mo6S7.5Se0.5,10.6
4621,Li0.9Mo6O17,2.891666667
4622,Al0.997Er0.003,1.658
4623,Ru0.475V0.525,3.12
4624,Sn0.95In0.038Te1,1.9
4625,Ti0.75V0.25,5.3
4626,Bi2.14F0.24S2O0.76,3.5
4627,Nb3Rh0.9Pt0.1,2.8
4628,Er1Rh3.6Ir0.4B4,7.95
4629,B1Re3,4.75
4630,Ir0.287O0.14Ti0.578,5.5
4631,Nb25Ti65Ta10,8.4
4632,La1Se1,1.02
4633,Mg4Al1Si3,5.2
4634,Cu0.07Ir1Te2,2.71
4635,La1Ru2P2,3.933333333
4636,Nd0.4Ce0.6Co1In5,0.87
4637,Lu4.95Yb0.05Ir4Si10,2.0
4638,Bi2.13F0.17S2O0.83,3.2
4639,In0.88Sn0.12,5.03
4640,Ho1Rh3.6Ir0.4B4,5.09
4641,Fe0.4Ni0.6Zr2,1.78
4642,Ag2I1,0.066
4643,Ir0.9Mo0.1,0.29
4644,As2Sn3,3.5
4645,Fe1Zr2,0.17
